Time(ms),Pressure(hPa)
1678260319984000,363.5397279469552
1678260320494000,363.3424673467462
1678260321003000,363.09833166901353
1678260321512000,362.9158399288462
1678260322022000,362.61815108035364
1678260322531000,362.59760310116525
1678260323040000,362.4229452780635
1678260323549000,362.1495287299873
1678260324059000,362.09481973539806
1678260324568000,361.92671158066264
1678260325077000,361.675384110214
1678260325586000,361.751925332691
1678260326096000,361.60937372707116
1678260326605000,361.2884399771217
1678260327115000,361.30911638118005
1678260327624000,361.2171641743118
1678260328132000,361.0547067138532
1678260328642000,360.9324462376819
1678260329151000,360.92692396827505
1678260329660000,362.1472170823286
1678260330170000,363.227270238421
1678260330679000,363.18155098472675
1678260331188000,363.2318935337384
1678260331698000,363.18219310907637
1678260332207000,363.20299793800467
1678260332716000,363.23561785496634
1678260333226000,363.2424243730725
1678260333735000,363.28852890137654
1678260334244000,363.3572362067879
1678260334754000,363.38574652791186
1678260335263000,363.43390585413476
1678260335772000,363.4738459886823
1678260336281000,363.4991456880581
1678260336791000,363.5399847966951
1678260337300000,363.55167145985854
1678260337809000,363.6847196251037
1678260338319000,363.67354666141995
1678260338828000,363.76678311698754
1678260339338000,363.7477762362382
1678260339847000,363.81828148982856
1678260340356000,363.9148569920142
1678260340865000,363.9504306809842
1678260341375000,364.00103007973576
1678260341884000,364.0327510226079
1678260342393000,364.1117323176135
1678260342903000,364.13433509472077
1678260343412000,364.17787112562627
1678260343921000,364.1434532604856
1678260344431000,364.21999448296253
1678260344940000,364.2984620784884
1678260345449000,364.33236624414934
1678260345959000,364.3001316017975
1678260346468000,364.4205941297897
1678260346977000,364.45359932136114
1678260347487000,364.5437535800504
1678260347996000,364.5967930513306
1678260348505000,364.5789419944106
1678260349014000,364.6643445329126
1678260349524000,364.7943105012795
1678260350033000,364.76323168275695
1678260350542000,364.80484134061356
1678260351052000,364.84837737151906
1678260351561000,364.8800983143912
1678260352070000,364.9743621689182
1678260352580000,365.06669965039623
1678260353089000,365.0072389356197
1678260353598000,365.1121620543507
1678260354108000,365.1167853496681
1678260354617000,365.20796700731677
1678260355126000,365.22992766007445
1678260355635000,365.28630617797273
1678260356145000,365.2418711729777
1678260356654000,365.3232925405119
1678260357163000,365.41318994946135
1678260357671000,365.4434982187643
1678260358181000,365.53390932719344
1678260358690000,365.53634939972204
1678260359200000,365.5945258657993
1678260359709000,365.6339523008672
1678260360218000,365.6688838654875
1678260360728000,365.7447829636148
1678260361237000,365.762248745925
1678260361746000,365.79782243489495
1678260362256000,365.7825398753736
1678260362765000,365.93292539805896
1678260363274000,365.9163585898383
1678260363783000,366.0098518951457
1678260364293000,366.0027885272997
1678260364802000,366.0427286618472
1678260365311000,366.10129040253423
1678260365821000,366.1417442365615
1678260366330000,366.25822559358596
1678260366839000,366.2745355520668
1678260367349000,366.3391332616405
1678260367858000,366.3184568575821
1678260368368000,366.352361023243
1678260368877000,366.45433036996565
1678260369386000,366.4633201108606
1678260369896000,366.5606661622658
1678260370405000,366.5387055095082
1678260370914000,366.5827552398934
1678260371424000,366.6515909701747
1678260371933000,366.8015912182503
1678260372442000,366.683055063307
1678260372952000,366.7348102858879
1678260373461000,366.84615464811526
1678260373970000,366.82252447204854
1678260374480000,366.89559822303744
1678260374989000,366.96186545592013
1678260375498000,366.94940824353716
1678260376008000,367.06267897881344
1678260376517000,367.03545290638874
1678260377026000,367.0856670305305
1678260377536000,367.0850249061809
1678260378045000,367.0780899632048
1678260378554000,367.2179446465561
1678260379064000,367.2671313717384
1678260379573000,367.3643489982737
1678260380082000,367.3402051227273
1678260380592000,367.3985100136745
1678260381101000,367.3562582314683
1678260381610000,367.5762500336545
1678260382120000,367.6046319299086
1678260382629000,367.57458051034547
1678260383138000,367.55608732907587
1678260383647000,367.6481679608141
1678260384157000,367.6318580023333
1678260384666000,367.68605329744275
1678260385175000,367.7628513696596
1678260385685000,367.7917469653933
1678260386194000,367.9033481773605
1678260386703000,368.0118671924495
1678260387212000,367.9494527056646
1678260387721000,367.9258225295979
1678260388231000,367.98245789723603
1678260388740000,368.0374237415651
1678260389249000,368.12038620753844
1678260389759000,368.1856260414617
1678260390268000,368.2664052846463
1678260390777000,368.13708144062906
1678260391287000,368.24816895311653
1678260391796000,368.3026210979659
1678260392305000,368.42090040316936
1678260392814000,368.3510372739287
1678260393324000,368.43656823730055
1678260393833000,368.44298948079694
1678260394342000,368.4792052941166
1678260394851000,368.5149074079565
1678260395361000,368.5579297393823
1678260395870000,368.63190246446067
1678260396379000,368.6759521948459
1678260396889000,368.7395225054601
1678260397398000,368.68455666113107
1678260397907000,368.7518512929732
1678260398416000,368.8554901630049
1678260398926000,368.9150793026514
1678260399435000,368.9692745977609
1678260399944000,369.02783633844797
1678260400454000,369.0237267426103
1678260400963000,369.01255377892653
1678260401472000,369.10463441066474
1678260401981000,369.15215161253803
1678260402491000,369.1603708042134
1678260403000000,369.20493423407834
1678260403509000,369.2528367105614
1678260404019000,369.32308511441187
1678260404528000,369.3002254875647
1678260405037000,369.3713728655047
1678260405546000,369.4565185542668
1678260406056000,369.402836958637
1678260406565000,369.51636454365314
1678260407075000,369.59637323761814
1678260407584000,369.6022807816348
1678260408093000,369.5570752274202
1678260408603000,369.5845581495848
1678260409112000,369.6465873617599
1678260409621000,369.68216105072986
1678260410131000,369.6901233926654
1678260410640000,369.8173924387638
1678260411149000,369.8094300968283
1678260411658000,369.81161331961704
1678260412168000,369.8575894230512
1678260412677000,369.89958435551756
1678260413186000,369.9422214123336
1678260413696000,369.99988417893115
1678260414205000,370.0791223236766
1678260414714000,370.064096613895
1678260415224000,370.11700766030526
1678260415733000,370.1685060331463
1678260416242000,370.1963742299206
1678260416751000,370.28306101712184
1678260417261000,370.2802356699834
1678260417770000,370.20703349412463
1678260418280000,370.33211931743426
1678260418789000,370.27985039537367
1678260419298000,370.3394395350201
1678260419808000,370.4527102702964
1678260420317000,370.43550133772607
1678260420826000,370.41469650879776
1678260421336000,370.49123773127474
1678260421845000,370.5008695965193
1678260422354000,370.60450846655107
1678260422863000,370.6264691193087
1678260423373000,370.67180309839324
1678260423882000,370.666922953336
1678260424391000,370.7514265177484
1678260424901000,370.7500138441792
1678260425410000,370.81229990609415
1678260425919000,370.82783931535545
1678260426428000,370.84235132565726
1678260426938000,370.90091306634434
1678260427447000,370.9117007554183
1678260427956000,370.9230021439719
1678260428466000,370.9869577291959
1678260428975000,370.97514264116256
1678260429484000,371.1070349825784
1678260429994000,371.05643558382684
1678260430503000,371.1322062570842
1678260431012000,371.1835762050553
1678260431521000,371.1495436145245
1678260432031000,371.24650439131995
1678260432540000,371.33550282617983
1678260433049000,371.2706482668663
1678260433558000,371.3468042147335
1678260434068000,371.37120494001977
1678260434577000,371.37980940630496
1678260435086000,371.5151692192088
1678260435596000,371.32304561379686
1678260436105000,371.59273784064516
1678260436614000,371.5606316231632
1678260437123000,371.52788328133164
1678260437633000,371.6399981927786
1678260438142000,371.6805804516757
1678260438651000,371.68160785063515
1678260439160000,371.66940748799203
1678260439670000,371.68841436874135
1678260440179000,371.70973289714937
1678260440688000,371.838414616817
1678260441197000,371.8842622953812
1678260441707000,371.85151395354956
1678260442216000,371.94295246093816
1678260442725000,371.92587195323773
1678260443235000,371.98314944522554
1678260443744000,371.9265140775874
1678260444253000,372.03888583877415
1678260444763000,372.0916684603145
1678260445272000,372.1190229576091
1678260445781000,372.1195366570888
1678260446290000,372.15074390048125
1678260446799000,372.22407450121
1678260447308000,372.15061547561135
1678260447818000,372.2384580866419
1678260448326000,372.23550431463354
1678260448836000,372.2917544076619
1678260449345000,372.33400618986815
1678260449854000,372.4212066765491
1678260450364000,372.3956501274335
1678260450873000,372.4572940649988
1678260451382000,372.46153208570644
1678260451892000,372.5089208627098
1678260452401000,372.53280788851634
1678260452910000,372.5918833286831
1678260453419000,372.66508550454193
1678260453928000,372.6580221366959
1678260454437000,372.60819328716394
1678260454947000,372.7066951623985
1678260455456000,372.7191523747815
1678260455965000,372.73366438508333
1678260456475000,372.8385875038143
1678260456984000,372.7801541879972
1678260457493000,372.89291122379376
1678260458002000,372.93400718217066
1678260458511000,372.94800549299276
1678260459021000,373.0521580625042
1678260459530000,373.0074662077693
1678260460039000,372.99924701609393
1678260460548000,373.0191528709327
1678260461058000,373.00682408341964
1678260461567000,373.1374321761362
1678260462076000,373.04047139934073
1678260462586000,373.064872124627
1678260463095000,373.1656856475203
1678260463604000,373.118296870517
1678260464114000,373.29911908737523
1678260464623000,373.2795985071462
1678260465132000,373.3786140818605
1678260465641000,373.33250955355646
1678260466151000,373.391970268333
1678260466659000,373.38426477613734
1678260467169000,373.4465508380523
1678260467678000,373.49959030933246
1678260468187000,373.55725307593
1678260468697000,373.5862770965337
1678260469206000,373.6232634590729
1678260469715000,373.65870872317294
1678260470224000,373.6750186816538
1678260470734000,373.7429554378456
1678260471243000,373.74565236011404
1678260471752000,373.72394855709626
1678260472262000,373.781226049084
1678260472771000,373.8332381214048
1678260473280000,373.88396594502626
1678260473790000,373.80408567593116
1678260474299000,373.90027590350707
1678260474808000,373.9060550226538
1678260475318000,373.95382907426693
1678260475827000,374.0590090427378
1678260476336000,373.9763034265043
1678260476846000,374.01765623462103
1678260477355000,374.0990776021552
1678260477864000,374.1017745244237
1678260478372000,374.0706957059012
1678260478882000,374.21157778821197
1678260479391000,374.1772883479412
1678260479900000,374.18987398519414
1678260480409000,374.11731393368495
1678260480919000,374.27617549778563
1678260481428000,374.3209957773904
1678260481937000,374.32163790174
1678260482447000,374.241757632645
1678260482956000,374.36658660621475
1678260483465000,374.34796500007525
1678260483975000,374.3940695283793
1678260484484000,374.4033161190141
1678260484993000,374.4955251756222
1678260485502000,374.48139843993016
1678260486012000,374.57258009757885
1678260486521000,374.61971202484233
1678260487031000,374.6425716516895
1678260487540000,374.6626059313982
1678260488050000,374.5941554757267
1678260488559000,374.56975475044044
1678260489068000,374.6510476931047
1678260489578000,374.7410735269241
1678260490087000,374.78011468738214
1678260490596000,374.71859917468674
1678260491106000,374.80284588935933
1678260491615000,374.83996067676844
1678260492124000,374.8865789045522
1678260492634000,374.9305002100675
1678260493143000,374.93627932921424
1678260493652000,374.9410310494016
1678260494161000,374.9967674429503
1678260494671000,375.00177601287743
1678260495180000,374.9364077540842
1678260495689000,375.00049176417815
1678260496199000,375.0767761369152
1678260496708000,375.1290450589758
1678260497217000,375.11710154607255
1678260497727000,375.15704168062007
1678260498236000,375.20635683067235
1678260498745000,375.2583689029931
1678260499255000,375.25734150403366
1678260499764000,375.3997646847835
1678260500273000,375.30909672661454
1678260500782000,375.2541308822855
1678260501291000,375.34556938967404
1678260501800000,375.381143078644
1678260502310000,375.39205919258785
1678260502819000,375.3806293791643
1678260503329000,375.4548589539825
1678260503838000,375.4999360833272
1678260504347000,375.5412888914439
1678260504856000,375.53358339924824
1678260505366000,375.52754743036166
1678260505875000,375.5953557616835
1678260506384000,375.6114088704245
1678260506893000,375.6648336163144
1678260507403000,375.6572565489887
1678260507912000,375.6421024143372
1678260508421000,375.6757497302583
1678260508931000,375.73521044503485
1678260509440000,375.67433705668907
1678260509949000,375.78812149144505
1678260510458000,375.79223108728274
1678260510968000,375.80661467271466
1678260511477000,375.9099966930065
1678260511986000,375.8849538433706
1678260512495000,375.891375086867
1678260513005000,375.8758356776057
1678260513514000,375.9744659777102
1678260514023000,376.0806733451405
1678260514532000,375.95866971870913
1678260515041000,375.99616978072805
1678260515550000,376.04895240226836
1678260516060000,376.1005791999793
1678260516569000,376.04111848520273
1678260517078000,376.2189869300527
1678260517588000,376.14051933452686
1678260518097000,376.12253985273696
1678260518606000,376.2052454689704
1678260519115000,376.3194151783362
1678260519625000,376.2767781215202
1678260520134000,376.3245521731333
1678260520643000,376.27973189352855
1678260521153000,376.34420117823225
1678260521662000,376.35627311600547
1678260522171000,376.38902145783703
1678260522680000,376.34420117823225
1678260523190000,376.46427843161473
1678260523699000,376.42844789290484
1678260524208000,376.4559308150694
1678260524717000,376.4900918304702
1678260525227000,376.5550748146536
1678260525736000,376.60862798541353
1678260526245000,376.5282340168387
1678260526754000,376.66308013026287
1678260527264000,376.6221125967559
1678260527773000,376.66025478312446
1678260528282000,376.62493794389434
1678260528792000,376.6802890628332
1678260529301000,376.6808027623129
1678260529810000,376.6885082545086
1678260530319000,376.8020358395247
1678260530829000,376.84056330050305
1678260531338000,376.822840668453
1678260531847000,376.86971574597663
1678260532356000,376.9011798391089
1678260532865000,376.8160341503468
1678260533375000,376.8426180984219
1678260533884000,376.9440737456648
1678260534394000,376.908114782085
1678260534903000,376.9712998180895
1678260535412000,377.03140265721566
1678260535922000,376.99184779727796
1678260536431000,376.9996817143435
1678260536940000,377.1162914962379
1678260537450000,377.1650929468105
1678260537959000,377.2132522730334
1678260538468000,377.2059320554475
1678260538978000,377.1476271645003
1678260539487000,377.1847419519094
1678260539996000,377.2381666977994
1678260540505000,377.24086362006784
1678260541015000,377.3217712881223
1678260541524000,377.28940822090055
1678260542033000,377.2677044178827
1678260542543000,377.2978842623158
1678260543052000,377.33422850050533
1678260543561000,377.3406497440017
1678260544071000,377.3891943448344
1678260544580000,377.39856936033914
1678260545089000,377.5316175255843
1678260545598000,377.5140233184042
1678260546108000,377.53559869655203
1678260546617000,377.47870647917404
1678260547126000,377.5720713596115
1678260547635000,377.62010226096453
1678260548145000,377.6265235044609
1678260548654000,377.6870116181969
1678260549163000,377.6447598359906
1678260549672000,377.7571315971774
1678260550182000,377.74069321382666
1678260550691000,377.7301623744926
1678260551200000,377.75302200133973
1678260551709000,377.7945032343264
1678260552218000,377.8394519388011
1678260552728000,377.8263526020685
1678260553237000,377.78243129655317
1678260553746000,377.86308211486784
1678260554255000,377.86539376252654
1678260554764000,377.8806763220479
1678260555274000,377.8994263530574
1678260555783000,377.99818507803184
1678260556292000,377.9452740316216
1678260556801000,377.9456593062314
1678260557310000,378.0780653471269
1678260557820000,378.0360704146605
1678260558329000,378.0302912955138
1678260558838000,378.12738049717916
1678260559347000,378.13508598937483
1678260559857000,379.7934363347519
1678260560366000,378.11402431070667
1678260560876000,378.1927487559724
1678260561385000,378.1761819477517
1678260561894000,378.22832244494236
1678260562403000,378.2059765175749
1678260562913000,378.21329673516084
1678260563422000,378.2357710873982
1678260563931000,378.18671278708575
1678260564441000,378.2750690975961
1678260564950000,378.3852576359941
1678260565459000,378.33042021653495
1678260565968000,378.40452136648327
1678260566478000,378.4454888999902
1678260566987000,378.3788363924977
1678260567496000,378.442278278242
1678260568005000,378.36663602985453
1678260568515000,378.4716875734555
1678260569024000,378.4781088169519
1678260569533000,378.45961563568227
1678260570043000,378.52305752142655
1678260570552000,378.52254382194684
1678260571061000,378.66316905451777
1678260571570000,378.59330592527704
1678260572079000,378.60486416357054
1678260572589000,378.67010399749387
1678260573098000,378.67138824619315
1678260573607000,378.74574624588126
1678260574116000,378.6851297072754
1678260574626000,378.7777240384933
1678260575135000,378.79146549957557
1678260575644000,378.78992440113643
1678260576154000,378.8212600693988
1678260576663000,378.7600014064433
1678260577172000,378.89125162350945
1678260577681000,378.82472754088684
1678260578190000,378.8719878930203
1678260578700000,378.9037088358924
1678260579209000,378.9206609187229
1678260579718000,378.959573654311
1678260580228000,378.99155144692304
1678260580737000,379.0054213328752
1678260581246000,378.98294698063785
1678260581756000,379.02738198563287
1678260582265000,379.06629472122097
1678260582774000,379.0529385347485
1678260583284000,379.0831183791815
1678260583793000,379.165823995415
1678260584302000,379.0987862133127
1678260584812000,379.19818706263675
1678260585321000,379.1951048657585
1678260585830000,379.2232299122727
1678260586339000,379.26715121778795
1678260586848000,379.24018199510317
1678260587358000,379.2514833836568
1678260587867000,379.27639780842276
1678260588376000,379.338170170858
1678260588885000,379.31749376679966
1678260589395000,379.391594916748
1678260589904000,379.36603836763237
1678260590413000,379.35756232621713
1678260590923000,379.4043089788708
1678260591432000,379.4534957040531
1678260591941000,379.4818776003072
1678260592451000,379.4717320355829
1678260592960000,379.51886396284635
1678260593469000,379.46775086461514
1678260593979000,379.4767406055101
1678260594488000,379.52862425296087
1678260594997000,379.5753709056146
1678260595506000,379.56406951706094
1678260596016000,379.5260557555623
1678260596525000,379.6313641489031
1678260597034000,379.6553795995796
1678260597544000,379.6160815893817
1678260598053000,379.6374001177897
1678260598562000,379.67425805545895
1678260599071000,379.7744294540026
1678260599581000,379.7705767079048
1678260600090000,379.7507992779359
1678260600599000,379.7439927598297
1678260601109000,379.820020282827
1678260601618000,379.8320922206002
1678260602127000,379.8381281894868
1678260602636000,379.91081666586587
1678260603145000,379.82502885275414
1678260603655000,379.9597465413084
1678260604164000,380.0207483545241
1678260604673000,454.68709615539143
1678260605183000,498.69752853041393
1678260605692000,510.0301243274489
1678260606201000,506.67335507727717
1678260606710000,505.0160321308595
1678260607220000,504.0475801867343
1678260607729000,503.31774165093486
1678260608238000,502.92951326914323
1678260608747000,502.6202661823572
1678260609257000,502.4707796337613
1678260609766000,502.3129454686201
1678260610275000,502.2337073238747
1678260610785000,502.1024571068085
1678260611294000,502.07959747996136
1678260611803000,501.9497599364644
1678260612312000,502.00100145956554
1678260612822000,502.01127544915977
1678260613331000,501.9970202885978
1678260613840000,501.9821230036862
1678260614350000,501.9534842576923
1678260614859000,501.9801966306373
1678260615368000,502.0202651900547
1678260615877000,502.0451796148207
1678260616387000,501.94680616445606
1678260616896000,501.998432962167
1678260617405000,502.0209073144044
1678260617915000,502.04196899307254
1678260618423000,512.0971226089362
1678260618932000,521.2045006847329
1678260619441000,522.393458130524
1678260619951000,520.2883176626683
1678260620460000,520.0003891042902
1678260620969000,519.7192670640184
1678260621478000,519.4830937282212
1678260621988000,519.3157561227054
1678260622497000,519.2546258846197
1678260623006000,518.9544969635986
1678260623514000,519.0026562898215
1678260624023000,518.9758154920066
1678260624532000,518.8782125908615
1678260625041000,518.9198222487181
1678260625551000,518.850729668697
1678260626060000,518.8238888708821
1678260626569000,518.8378871817042
1678260627078000,518.9131441554819
1678260627588000,518.8269710677604
1678260628097000,518.8401988293629
1678260628606000,519.3032989103224
1678260629115000,519.3321945060561
1678260629625000,519.2945660191673
1678260630134000,519.3613469515298
1678260630643000,519.2651567239539
1678260631153000,519.3230763402912
1678260631662000,519.3212783921123
1678260632171000,519.2705505684908
1678260632681000,519.3461928168782
1678260633190000,519.3260301122996
1678260633699000,519.3119033766076
1678260634208000,519.3962785161501
1678260634718000,519.5017153343607
1678260635227000,519.4219634901356
1678260635736000,519.4251741118838
1678260636246000,519.4504738112596
1678260636755000,519.4104052518421
1678260637264000,519.362631200229
1678260637773000,519.4800115313429
1678260638283000,519.4759019355052
1678260638792000,519.5096776762963
1678260639301000,519.4967067644336
1678260639810000,519.5252170855575
1678260640320000,519.463958422602
1678260640829000,519.50299958306
1678260641338000,519.5606623496576
1678260641848000,519.5945665153185
1678260642357000,519.5683678418533
1678260642866000,519.5958507640178
1678260643375000,519.6342498001262
1678260643885000,519.6512018829567
1678260644394000,519.5666983185442
1678260644903000,519.7488047841017
1678260645413000,519.8098065973174
1678260645922000,519.7211934370673
1678260646431000,519.7607482970051
1678260646940000,519.6404141938827
1678260647450000,519.7593356234358
1678260647959000,519.7890017683892
1678260648467000,519.7283852297833
1678260648976000,519.7904144419583
1678260649485000,519.8144298926348
1678260649995000,519.8294556024164
1678260650504000,519.8277860791073
1678260651013000,519.8556542758816
1678260651523000,519.8575806489306
1678260652032000,519.9075379233325
1678260652541000,519.8950807109495
1678260653051000,519.8309967008555
1678260653560000,519.9203804103253
1678260654069000,519.9214078092847
1678260654578000,519.9585225966938
1678260655088000,519.9754746795243
1678260655597000,519.9922983374848
1678260656106000,519.9443958610017
1678260656615000,519.9360482444564
1678260657125000,520.0093788451852
1678260657634000,519.886989944144
1678260658143000,520.0003891042902
1678260658652000,519.9582657469539
1678260659162000,520.0730775806693
1678260659671000,520.0836084200034
1678260660180000,520.0002606794203
1678260660690000,519.9935825861841
1678260661199000,520.0580518708878
1678260661708000,520.1253465027299
1678260662217000,520.1223927307216
1678260662727000,520.1447386580891
1678260663236000,520.1435828342596
1678260663745000,520.1771017253109
1678260664255000,520.1447386580891
1678260664764000,520.1028721504925
1678260665273000,579.5323796836512
1678260665782000,655.4592175828595
1678260666292000,722.934800066732
1678260666801000,767.1466026378013
1678260667310000,759.2049371063387
1678260667820000,755.4247510600152
1678260668329000,752.9836511324283
1678260668838000,751.2979462897566
1678260669348000,750.2203332061929
1678260669857000,749.46108537518
1678260670366000,748.9485417192983
1678260670875000,748.4981557004617
1678260671384000,748.1574445205433
1678260671894000,747.8868533196056
1678260672403000,747.6486251858895
1678260672912000,747.4660050208523
1678260673422000,747.4703714664298
1678260673931000,747.3464414669496
1678260674440000,747.2275200373965
1678260674949000,747.1742237163764
1678260675458000,747.169600421059
1678260675967000,747.128889737292
1678260676477000,747.137751053317
1678260676986000,747.102177364347
1678260677495000,761.6426979873073
1678260678005000,829.9624171412149
1678260678514000,883.4838669582172
1678260679023000,925.5920701598696
1678260679533000,958.2620728207916
1678260680042000,982.4806916415077
1678260680551000,998.9243404119276
1678260681060000,1008.7941769404854
1678260681570000,1013.4430288070001
1678260682079000,1015.8292913151279
1678260682588000,1017.1250982526989
1678260683097000,1018.2737302893328
1678260683607000,1019.1981325030728
1678260684116000,1019.953013888508
1678260684625000,1020.674890082372
1678260685134000,1021.2263464738419
1678260685644000,1021.7318267618775
1678260686153000,1022.0088392063116
1678260686662000,1022.4236515361782
1678260687172000,1022.5265198569905
1678260687681000,1022.7878644672934
1678260688190000,1023.0092689430488
1678260688699000,1023.1351253155781
1678260689209000,1023.2652197088149
1678260689718000,1023.3086273148505
1678260690227000,1023.3571719156832
1678260690737000,1023.0813152950784
1678260691246000,1023.0200566321228
1678260691755000,1022.8251076795724
1678260692264000,1022.7268626540778
1678260692774000,1022.5194564891443
1678260693283000,1022.4504923339932
1678260693792000,1022.3879494223384
1678260694302000,1022.3712541892478
1678260694811000,1022.1643617237942
1678260695320000,1022.1738651641689
1678260695829000,1022.1352092783205
1678260696339000,1022.0602091542827
1678260696848000,1022.0794728847719
1678260697357000,1022.1275037861249
1678260697866000,1022.0161594238975
1678260698376000,1021.969155921504
1678260698885000,1021.8418868754055
1678260699394000,1021.8687276732205
1678260699903000,1021.8723235695785
1678260700413000,1021.8610221810249
